Date,AAPL,ABBV,ABT,ACN,ADBE,AMGN,AMZN,AVGO,BA,BLK,BMY,BRK-B,CAT,CMCSA,COST,CRM,CSCO,CVX,DHR,GOOGL,GS,HD,HON,IBM,JNJ,JPM,KO,LLY,LOW,MA,MCD,META,MRK,MS,MSFT,NEE,NKE,NVDA,ORCL,PEP,PG,PM,QCOM,RTX,SPGI,T,TMO,TSLA,TXN,UNH,UPS,V,VZ,WMT,XOM
2021-03-31,119.08487701416016,89.37445068359375,109.3777084350586,258.0093994140625,475.3699951171875,214.14642333984375,154.70399475097656,42.0372428894043,254.72000122070312,672.7139282226562,52.17100524902344,255.47000122070312,211.4676513671875,43.79170608520508,333.7105407714844,209.32662963867188,44.741371154785156,85.9261245727539,195.3937530517578,102.3526611328125,291.51654052734375,271.9407653808594,185.57125854492188,104.96405792236328,143.4773712158203,134.0577850341797,45.72640609741211,178.0286102294922,173.291748046875,346.02880859375,201.1858673095703,292.4869079589844,63.31340789794922,66.18190002441406,226.75169372558594,66.88407897949219,124.00273132324219,13.315414428710938,65.52799987792969,122.20387268066406,119.37779235839844,70.60675048828125,119.61946105957031,69.31913757324219,339.28924560546875,16.525739669799805,450.6864318847656,222.64332580566406,163.88375854492188,344.16925048828125,139.16038513183594,204.5068359375,42.81479263305664,42.478782653808594,46.405338287353516
2021-04-01,119.91355895996094,89.62222290039062,108.55628204345703,259.96142578125,483.3399963378906,214.4562530517578,158.0500030517578,43.15150833129883,252.9600067138672,684.197021484375,52.0057373046875,258.20001220703125,212.26109313964844,44.30966567993164,336.03955078125,216.0944061279297,44.974998474121094,86.71330261230469,195.3937530517578,105.6904296875,292.0871887207031,274.1679382324219,185.34043884277344,104.94042205810547,142.15040588378906,135.3611297607422,45.55289077758789,176.52296447753906,174.33053588867188,353.0747375488281,202.14627075195312,296.5882568359375,63.31340789794922,66.65913391113281,233.08006286621094,67.0256118774414,123.66680908203125,13.777772903442383,67.05950927734375,122.05701446533203,118.36408996582031,70.0656967163086,124.31075286865234,69.32809448242188,348.6927795410156,16.634933471679688,450.6074523925781,220.5833282470703,166.54595947265625,339.5442199707031,140.2164306640625,209.46185302734375,42.92523193359375,42.41311264038086,47.701988220214844
2021-04-05,122.74079132080078,87.65666961669922,109.39598083496094,262.5672302246094,491.6199951171875,216.90924072265625,161.3365020751953,44.287513732910156,259.3599853515625,699.5345458984375,52.19580078125,262.6600036621094,213.145751953125,44.35012435913086,341.6064758300781,217.6455535888672,45.67214584350586,85.69652557373047,196.65249633789062,110.1159896850586,288.43212890625,280.9831848144531,187.4520263671875,107.06710815429688,142.67420959472656,136.07862854003906,45.81315612792969,176.18942260742188,176.52651977539062,357.95343017578125,205.41354370117188,306.7671813964844,63.239501953125,66.47164154052734,239.54298400878906,67.9190444946289,126.0835952758789,13.953088760375977,69.2540512084961,123.68121337890625,120.27689361572266,70.49535369873047,126.602294921875,69.89328002929688,353.0388488769531,16.765954971313477,459.5840759277344,230.35000610351562,170.7689971923828,342.4210510253906,140.76487731933594,211.56747436523438,43.34491729736328,43.60463333129883,46.96222686767578
2021-04-06,123.04299926757812,87.02899169921875,109.49636840820312,263.0341491699219,491.3399963378906,214.3960418701172,161.1909942626953,43.86956787109375,255.1699981689453,697.4736938476562,51.220638275146484,263.05999755859375,210.34585571289062,44.58590316772461,340.943603515625,218.43594360351562,45.34099578857422,84.93395233154297,197.1039276123047,109.63462829589844,291.57012939453125,279.5399169921875,187.38360595703125,105.72022247314453,142.63929748535156,135.12197875976562,46.142799377441406,174.1977996826172,176.95477294921875,359.16827392578125,208.16012573242188,304.135498046875,62.245731353759766,67.4005126953125,238.3793182373047,68.60901641845703,127.98721313476562,13.827399253845215,69.3661117553711,124.12181854248047,120.32099151611328,70.51924133300781,124.55432891845703,69.53443908691406,351.7697448730469,16.913358688354492,462.89227294921875,230.5399932861328,168.73985290527344,337.0467529296875,141.59991455078125,211.1907958984375,43.52163314819336,43.81416320800781,46.829246520996094
2021-04-07,124.69058990478516,86.88863372802734,109.6241455078125,263.91204833984375,493.4100036621094,213.5525360107422,163.96949768066406,43.74172592163086,252.5800018310547,703.0856323242188,51.28675842285156,263.6199951171875,210.13612365722656,44.39078140258789,339.70343017578125,218.1395263671875,45.11442565917969,85.43413543701172,196.25315856933594,111.11196899414062,291.11541748046875,278.37298583984375,186.79376220703125,106.27945709228516,142.83135986328125,137.23902893066406,46.220890045166016,173.7403564453125,176.4718475341797,360.6357421875,208.7884521484375,310.9181213378906,62.516754150390625,67.35792541503906,240.34129333496094,68.47634887695312,127.40859985351562,14.108705520629883,69.46926879882812,123.89715576171875,120.53252410888672,70.2407455444336,125.79034423828125,69.61517333984375,347.2986145019531,16.88606071472168,460.5616760253906,223.6566619873047,167.43911743164062,338.2215270996094,140.76487731933594,211.7896270751953,43.440635681152344,43.7203369140625,47.03703308105469
2021-04-08,127.08888244628906,87.6236343383789,109.32296752929688,265.6399841308594,499.8399963378906,212.4853515625,164.96499633789062,44.015533447265625,254.9499969482422,714.3279418945312,51.16279983520508,263.510009765625,210.199951171875,44.17125701904297,341.9850769042969,221.755615234375,45.236419677734375,84.4747543334961,199.61273193359375,111.67768859863281,295.20745849609375,280.1190490722656,187.95639038085938,106.42911529541016,142.2726287841797,137.40737915039062,46.08208084106445,174.0167236328125,176.9639129638672,367.5440673828125,206.6701202392578,310.8486022949219,61.99932861328125,68.34647369384766,243.5631103515625,68.78594207763672,124.73992156982422,14.281780242919922,70.60411071777344,123.14555358886719,120.99089813232422,71.1637191772461,126.61132049560547,69.50753021240234,351.53887939453125,16.75120735168457,465.6277160644531,227.93333435058594,169.26882934570312,337.52777099609375,141.640869140625,213.17083740234375,42.86610412597656,43.692195892333984,46.546634674072266
2021-04-09,129.66259765625,88.81287384033203,110.34517669677734,268.71270751953125,504.0400085449219,214.26693725585938,168.61000061035156,43.980167388916016,252.36000061035156,721.2428588867188,51.74127960205078,266.010009765625,210.4461669921875,43.55335235595703,343.86907958984375,228.50360107421875,45.393280029296875,84.39274597167969,201.71356201171875,112.6821060180664,294.91326904296875,284.395263671875,194.04324340820312,106.90959930419922,140.77108764648438,138.4348602294922,46.13412857055664,175.80824279785156,180.8820037841797,369.82086181640625,207.774169921875,310.29254150390625,62.67279052734375,68.78962707519531,246.0636749267578,68.9451675415039,126.39154815673828,14.36457633972168,70.8854751586914,123.17147827148438,120.20635223388672,72.46063232421875,126.8188247680664,70.23418426513672,354.8946228027344,16.773540496826172,472.9056701660156,225.67333984375,169.46826171875,348.0820617675781,144.03123474121094,214.92874145507812,42.784244537353516,43.71409606933594,46.43857955932617
2021-04-12,127.9468002319336,89.39924621582031,110.47296142578125,268.55389404296875,506.0299987792969,214.25833129882812,168.96949768066406,43.85143280029297,249.52000427246094,720.9125366210938,51.807395935058594,267.92999267578125,210.61036682128906,43.35011672973633,345.3838806152344,226.0138702392578,44.94013214111328,83.45797729492188,203.8665008544922,111.3893814086914,295.8314208984375,285.7850646972656,195.42816162109375,106.01166534423828,141.1115264892578,138.14259338378906,46.28160095214844,173.26393127441406,182.83201599121094,369.58740234375,207.30743408203125,309.37884521484375,62.59889221191406,68.32943725585938,246.1213836669922,68.67977142333984,127.50192260742188,15.171581268310547,71.39193725585938,123.56023406982422,120.691162109375,72.7152328491211,123.99498748779297,70.61991119384766,356.8272705078125,16.72886848449707,470.0419616699219,233.9933319091797,166.8668212890625,348.0635986328125,146.1924591064453,213.91455078125,42.82146072387695,43.7203369140625,46.131038665771484
2021-04-13,131.05673217773438,89.37445068359375,112.27098846435547,266.3870544433594,514.8599853515625,215.12762451171875,170.0,43.968387603759766,253.27000427246094,716.0142211914062,52.54290008544922,267.1000061035156,209.1693572998047,43.8054084777832,345.7624816894531,229.2149658203125,45.01856994628906,83.83516693115234,210.81137084960938,111.87618255615234,292.122802734375,285.4375915527344,195.77012634277344,103.32571411132812,139.22586059570312,136.49496459960938,46.056053161621094,173.94046020507812,181.98455810546875,367.92352294921875,207.6305694580078,307.6112365722656,62.77134323120117,67.77550506591797,248.6026153564453,69.91822052001953,124.60926818847656,15.640924453735352,71.90778350830078,123.58617401123047,119.0957260131836,72.22988891601562,123.86871337890625,69.70488739013672,358.6156005859375,16.544605255126953,478.8013000488281,254.10667419433594,165.83486938476562,346.41705322265625,146.880126953125,213.47996520996094,42.880985260009766,43.58586502075195,46.30559158325195
2021-04-14,128.7169647216797,88.52182006835938,111.29994201660156,266.48077392578125,510.6300048828125,214.84356689453125,166.64999389648438,43.273902893066406,252.42999267578125,714.747314453125,52.73297882080078,267.5299987792969,212.1151885986328,43.3338508605957,343.83123779296875,225.2827606201172,44.76585388183594,85.49974822998047,206.00204467773438,111.25489044189453,298.9605407714844,285.09906005859375,196.094970703125,104.46781921386719,139.61000061035156,133.94384765625,46.04737091064453,174.3883514404297,183.624755859375,368.1084289550781,206.7239990234375,300.71942138671875,62.7467041015625,68.84927368164062,245.81358337402344,69.99784088134766,123.41486358642578,15.239416122436523,72.04847717285156,122.77405548095703,119.52764129638672,72.46063232421875,121.56815338134766,69.93814086914062,357.7118835449219,16.600444793701172,472.0762023925781,244.07666015625,165.04579162597656,347.4622802734375,144.2523193359375,214.40716552734375,42.94053649902344,43.570228576660156,47.643802642822266
